Stock A,Stock B,Correlation,Lag,Category
UNIONBANK.NS,BAJAJ-AUTO.NS,-0.33790684346195465,-24,No Correlation
UNIONBANK.NS,M&M.NS,-0.8058189491956512,-9,Negative
UNIONBANK.NS,TRENT.NS,-0.8197941898314411,-20,Negative
UNIONBANK.NS,TATAPOWER.NS,0.3756489325338651,15,No Correlation
UNIONBANK.NS,ABB.NS,0.40090318472076214,24,No Correlation
UNIONBANK.NS,SIEMENS.NS,-0.41956935761383557,-24,No Correlation
UNIONBANK.NS,BHEL.NS,0.7035760810084265,24,Positive
UNIONBANK.NS,ULTRACEMCO.NS,-0.7662971793039051,-24,Negative
UNIONBANK.NS,HAVELLS.NS,-0.4123163943893335,-24,No Correlation
UNIONBANK.NS,VBL.NS,-0.4735530191991546,-24,No Correlation
KOTAKBANK.NS,ADANIPOWER.NS,-0.24788850703817264,23,No Correlation
KOTAKBANK.NS,BOSCHLTD.NS,0.15655797590232592,13,No Correlation
KOTAKBANK.NS,HCLTECH.NS,0.31001721155742923,16,No Correlation
KOTAKBANK.NS,MARUTI.NS,-0.33244925318608043,-24,No Correlation
KOTAKBANK.NS,AMBUJACEM.NS,-0.32865718099217134,22,No Correlation
KOTAKBANK.NS,NTPC.NS,0.3145530998716977,23,No Correlation
KOTAKBANK.NS,LT.NS,-0.36125428267422355,18,No Correlation
KOTAKBANK.NS,ASIANPAINT.NS,0.15134638840725445,24,No Correlation
KOTAKBANK.NS,RECLTD.NS,0.24880451455772157,-24,No Correlation
KOTAKBANK.NS,APOLLOHOSP.NS,0.38926323793615975,1,No Correlation
KOTAKBANK.NS,PIDILITIND.NS,0.13131299621552164,1,No Correlation
KOTAKBANK.NS,ICICIPRULI.NS,0.42358375842186924,23,No Correlation
KOTAKBANK.NS,TORNTPHARM.NS,0.44081185479522933,6,No Correlation
KOTAKBANK.NS,PNB.NS,-0.4882019108527633,19,No Correlation
KOTAKBANK.NS,BEL.NS,0.3613056547699347,-24,No Correlation
KOTAKBANK.NS,TECHM.NS,0.39579451081502265,-23,No Correlation
KOTAKBANK.NS,LICI.NS,-0.15919415991342278,18,No Correlation
KOTAKBANK.NS,CIPLA.NS,0.29827077297952453,-9,No Correlation
KOTAKBANK.NS,NHPC.NS,-0.33592270603816426,20,No Correlation
KOTAKBANK.NS,JIOFIN.NS,-0.517557465435566,-24,Negative
KOTAKBANK.NS,TATAMOTORS.NS,-0.18791011543767552,-2,No Correlation
KOTAKBANK.NS,DABUR.NS,0.2640114833051409,-13,No Correlation
KOTAKBANK.NS,ONGC.NS,0.140293017794936,11,No Correlation
KOTAKBANK.NS,IRFC.NS,0.24279224194633708,-24,No Correlation
KOTAKBANK.NS,DIVISLAB.NS,0.4190858605086779,-1,No Correlation
KOTAKBANK.NS,GAIL.NS,0.1392243251956499,10,No Correlation
KOTAKBANK.NS,LTIM.NS,0.4469475846527178,1,No Correlation
KOTAKBANK.NS,IRCTC.NS,-0.39973335656061537,-15,No Correlation
KOTAKBANK.NS,ADANIGREEN.NS,-0.28059445720803783,12,No Correlation
KOTAKBANK.NS,VEDL.NS,0.21842146515671462,1,No Correlation
KOTAKBANK.NS,EICHERMOT.NS,0.5886589566062773,-14,Positive
KOTAKBANK.NS,CANBK.NS,-0.5084836452008694,19,Negative
KOTAKBANK.NS,IOC.NS,-0.20951708821484752,-20,No Correlation
KOTAKBANK.NS,GRASIM.NS,0.42136636871646355,2,No Correlation
KOTAKBANK.NS,TVSMOTOR.NS,0.46285380930479064,1,No Correlation
KOTAKBANK.NS,HEROMOTOCO.NS,0.0,0,No Correlation
KOTAKBANK.NS,MOTHERSON.NS,0.3416941519771309,1,No Correlation
KOTAKBANK.NS,DLF.NS,-0.4831362326925915,-21,No Correlation
KOTAKBANK.NS,BPCL.NS,0.2492293461610933,24,No Correlation
KOTAKBANK.NS,JSWENERGY.NS,0.14577032703926598,-2,No Correlation
KOTAKBANK.NS,BAJAJ-AUTO.NS,0.18066252594509868,23,No Correlation
KOTAKBANK.NS,M&M.NS,0.4572695889700043,-2,No Correlation
KOTAKBANK.NS,TRENT.NS,0.3822461558980736,24,No Correlation
KOTAKBANK.NS,TATAPOWER.NS,-0.33227401588717764,-20,No Correlation
KOTAKBANK.NS,ABB.NS,-0.19604260752850378,11,No Correlation
KOTAKBANK.NS,SIEMENS.NS,-0.16991371255606127,18,No Correlation
KOTAKBANK.NS,BHEL.NS,-0.24666033628312453,19,No Correlation
KOTAKBANK.NS,ULTRACEMCO.NS,0.5448532571772036,1,Positive
KOTAKBANK.NS,HAVELLS.NS,0.15818257001363867,-24,No Correlation
KOTAKBANK.NS,VBL.NS,-0.25485351933659117,24,No Correlation
ADANIPOWER.NS,BOSCHLTD.NS,0.5339682548048441,24,Positive
ADANIPOWER.NS,HCLTECH.NS,-0.8950097319052335,-24,Negative
ADANIPOWER.NS,MARUTI.NS,0.6621211643015996,-19,Positive
ADANIPOWER.NS,AMBUJACEM.NS,0.8743461892271955,-1,Positive
ADANIPOWER.NS,NTPC.NS,0.7969080666461956,24,Positive
ADANIPOWER.NS,LT.NS,0.26350080186102115,24,No Correlation
ADANIPOWER.NS,ASIANPAINT.NS,0.8091041669509996,18,Positive
ADANIPOWER.NS,RECLTD.NS,0.7969803973935107,24,Positive
ADANIPOWER.NS,APOLLOHOSP.NS,-0.774746884935441,-24,Negative
ADANIPOWER.NS,PIDILITIND.NS,0.7265284149019609,24,Positive
ADANIPOWER.NS,ICICIPRULI.NS,0.6047184105931454,24,Positive
ADANIPOWER.NS,TORNTPHARM.NS,-0.5166156060171555,-24,Negative
ADANIPOWER.NS,PNB.NS,0.7998960698833361,-24,Positive
ADANIPOWER.NS,BEL.NS,0.5538023548429977,20,Positive
ADANIPOWER.NS,TECHM.NS,-0.7397950691008511,-24,Negative
ADANIPOWER.NS,LICI.NS,0.8182649628647768,1,Positive
ADANIPOWER.NS,CIPLA.NS,0.6484797149591552,24,Positive
ADANIPOWER.NS,NHPC.NS,0.8969388050697995,-4,Positive
ADANIPOWER.NS,JIOFIN.NS,0.6861040912586892,-24,Positive
ADANIPOWER.NS,TATAMOTORS.NS,0.7069187146443664,15,Positive
ADANIPOWER.NS,DABUR.NS,0.839377575021621,18,Positive
ADANIPOWER.NS,ONGC.NS,0.7529735159360134,15,Positive
ADANIPOWER.NS,IRFC.NS,0.8207564648955368,1,Positive
ADANIPOWER.NS,DIVISLAB.NS,-0.7099361776998833,-24,Negative
ADANIPOWER.NS,GAIL.NS,0.8341941876797809,16,Positive
ADANIPOWER.NS,LTIM.NS,-0.700131927129634,-24,Negative
ADANIPOWER.NS,IRCTC.NS,0.894936165763346,-24,Positive
ADANIPOWER.NS,ADANIGREEN.NS,0.6159082245954988,1,Positive
ADANIPOWER.NS,VEDL.NS,0.3257608620373192,24,No Correlation
ADANIPOWER.NS,EICHERMOT.NS,-0.3234439215463175,-24,No Correlation
ADANIPOWER.NS,CANBK.NS,0.7922110861819819,-24,Positive
ADANIPOWER.NS,IOC.NS,0.6928899445266254,1,Positive
ADANIPOWER.NS,GRASIM.NS,0.7352470190625104,24,Positive
ADANIPOWER.NS,TVSMOTOR.NS,0.5049416679071855,24,Positive
ADANIPOWER.NS,HEROMOTOCO.NS,0.8549199537488973,14,Positive
ADANIPOWER.NS,MOTHERSON.NS,0.7844448681940999,24,Positive
ADANIPOWER.NS,DLF.NS,0.32378066146472606,1,No Correlation
ADANIPOWER.NS,BPCL.NS,0.7474755071266609,19,Positive
ADANIPOWER.NS,JSWENERGY.NS,0.7862086693737168,24,Positive
ADANIPOWER.NS,BAJAJ-AUTO.NS,0.7547478214518855,24,Positive
ADANIPOWER.NS,M&M.NS,-0.5306961610249373,-24,Negative
ADANIPOWER.NS,TRENT.NS,-0.5226214537850823,-24,Negative
ADANIPOWER.NS,TATAPOWER.NS,0.7079083667275065,1,Positive
ADANIPOWER.NS,ABB.NS,0.7830381728641393,1,Positive
ADANIPOWER.NS,SIEMENS.NS,0.5643328834950084,20,Positive
ADANIPOWER.NS,BHEL.NS,0.8823706545313889,-1,Positive
ADANIPOWER.NS,ULTRACEMCO.NS,0.35445730120141394,24,No Correlation
ADANIPOWER.NS,HAVELLS.NS,0.7471288724140152,15,Positive
ADANIPOWER.NS,VBL.NS,0.5394669002556423,17,Positive
BOSCHLTD.NS,HCLTECH.NS,0.7729409815697063,24,Positive
BOSCHLTD.NS,MARUTI.NS,-0.6717088074167721,24,Negative
BOSCHLTD.NS,AMBUJACEM.NS,-0.48746322881749354,24,No Correlation
BOSCHLTD.NS,NTPC.NS,0.7763515923958193,-20,Positive
BOSCHLTD.NS,LT.NS,0.3805453158639746,1,No Correlation
BOSCHLTD.NS,ASIANPAINT.NS,0.6925551477851507,-24,Positive
BOSCHLTD.NS,RECLTD.NS,0.6308004221675981,-1,Positive
BOSCHLTD.NS,APOLLOHOSP.NS,0.7269766082817752,16,Positive
BOSCHLTD.NS,PIDILITIND.NS,0.8009851348882447,-8,Positive
BOSCHLTD.NS,ICICIPRULI.NS,0.7717457814249384,1,Positive
BOSCHLTD.NS,TORNTPHARM.NS,0.6448915662108211,12,Positive
BOSCHLTD.NS,PNB.NS,-0.6510529673200828,24,Negative
BOSCHLTD.NS,BEL.NS,0.6181759891134603,1,Positive
BOSCHLTD.NS,TECHM.NS,0.7768024530144635,24,Positive
BOSCHLTD.NS,LICI.NS,0.4210049736675047,-24,No Correlation
BOSCHLTD.NS,CIPLA.NS,0.7089483923715829,-14,Positive
BOSCHLTD.NS,NHPC.NS,-0.5252846416896805,24,Negative
BOSCHLTD.NS,JIOFIN.NS,-0.664882344869405,24,Negative
BOSCHLTD.NS,TATAMOTORS.NS,-0.33095000865213287,24,No Correlation
BOSCHLTD.NS,DABUR.NS,0.6503235757135551,-24,Positive
BOSCHLTD.NS,ONGC.NS,0.38292999240601844,-24,No Correlation
BOSCHLTD.NS,IRFC.NS,0.44891483246492125,-24,No Correlation
BOSCHLTD.NS,DIVISLAB.NS,0.737711092346864,24,Positive
BOSCHLTD.NS,GAIL.NS,0.6407745904145457,-17,Positive
BOSCHLTD.NS,LTIM.NS,0.6436251580278131,24,Positive
BOSCHLTD.NS,IRCTC.NS,-0.673199546776357,24,Negative
BOSCHLTD.NS,ADANIGREEN.NS,-0.45808085078041916,24,No Correlation
BOSCHLTD.NS,VEDL.NS,0.7736008112964703,1,Positive
BOSCHLTD.NS,EICHERMOT.NS,0.4874133281927623,24,No Correlation
BOSCHLTD.NS,CANBK.NS,-0.6382825066155036,24,Negative
BOSCHLTD.NS,IOC.NS,-0.392333957368483,24,No Correlation
BOSCHLTD.NS,GRASIM.NS,0.7648675467056912,-1,Positive
BOSCHLTD.NS,TVSMOTOR.NS,0.6851892280781634,-18,Positive
BOSCHLTD.NS,HEROMOTOCO.NS,0.77751319145622,-18,Positive
BOSCHLTD.NS,MOTHERSON.NS,0.8159441415928541,-2,Positive
BOSCHLTD.NS,DLF.NS,-0.35934168652394766,24,No Correlation
BOSCHLTD.NS,BPCL.NS,0.6551356767097128,-24,Positive
BOSCHLTD.NS,JSWENERGY.NS,0.8267848595129912,-12,Positive
BOSCHLTD.NS,BAJAJ-AUTO.NS,0.8453060702157206,-19,Positive
BOSCHLTD.NS,M&M.NS,0.5412689536623799,14,Positive
BOSCHLTD.NS,TRENT.NS,0.7712920376818754,1,Positive
BOSCHLTD.NS,TATAPOWER.NS,0.630801391384225,-15,Positive
BOSCHLTD.NS,ABB.NS,0.6491561365002586,-11,Positive
BOSCHLTD.NS,SIEMENS.NS,0.785941205071035,-1,Positive
BOSCHLTD.NS,BHEL.NS,-0.4447510188864891,24,No Correlation
BOSCHLTD.NS,ULTRACEMCO.NS,0.5786808899491149,-1,Positive
BOSCHLTD.NS,HAVELLS.NS,0.7347693417293127,-14,Positive
BOSCHLTD.NS,VBL.NS,0.6877298434564755,-2,Positive
HCLTECH.NS,MARUTI.NS,-0.6108179463119492,5,Negative
HCLTECH.NS,AMBUJACEM.NS,-0.8858274114410202,24,Negative
HCLTECH.NS,NTPC.NS,0.5737147155527953,-24,Positive
HCLTECH.NS,LT.NS,0.19644656170930808,-13,No Correlation
HCLTECH.NS,ASIANPAINT.NS,-0.5884706939592482,24,Negative
HCLTECH.NS,RECLTD.NS,-0.5348320371513636,24,Negative
HCLTECH.NS,APOLLOHOSP.NS,0.9115602331911946,-1,Positive
HCLTECH.NS,PIDILITIND.NS,0.5603143072813537,-24,Positive
HCLTECH.NS,ICICIPRULI.NS,0.8100098214521051,-24,Positive
HCLTECH.NS,TORNTPHARM.NS,0.7962602257669384,-13,Positive
HCLTECH.NS,PNB.NS,-0.7955160866507125,11,Negative
HCLTECH.NS,BEL.NS,0.45883056300639047,-22,No Correlation
HCLTECH.NS,TECHM.NS,0.8792608548322658,-10,Positive
HCLTECH.NS,LICI.NS,-0.7913889432476577,24,Negative
HCLTECH.NS,CIPLA.NS,0.6111174468747175,-24,Positive
HCLTECH.NS,NHPC.NS,-0.9216200434743995,24,Negative
HCLTECH.NS,JIOFIN.NS,-0.6872811925768708,21,Negative
HCLTECH.NS,TATAMOTORS.NS,-0.7800056521385555,24,Negative
HCLTECH.NS,DABUR.NS,-0.6178738449450698,24,Negative
HCLTECH.NS,ONGC.NS,-0.6264108325407804,24,Negative
HCLTECH.NS,IRFC.NS,-0.7968613494922699,24,Negative
HCLTECH.NS,DIVISLAB.NS,0.845984988439701,-20,Positive
HCLTECH.NS,GAIL.NS,-0.6476150367103364,24,Negative
HCLTECH.NS,LTIM.NS,0.880795524987125,-19,Positive
HCLTECH.NS,IRCTC.NS,-0.8530948841368848,23,Negative
HCLTECH.NS,ADANIGREEN.NS,-0.6782402938480158,24,Negative
HCLTECH.NS,VEDL.NS,0.6111828424203289,-16,Positive
HCLTECH.NS,EICHERMOT.NS,0.5287454589943524,-24,Positive
HCLTECH.NS,CANBK.NS,-0.8114820828688578,24,Negative
HCLTECH.NS,IOC.NS,-0.72793294971123,24,Negative
HCLTECH.NS,GRASIM.NS,0.6542600655922374,-24,Positive
HCLTECH.NS,TVSMOTOR.NS,0.7886144001417025,-24,Positive
HCLTECH.NS,HEROMOTOCO.NS,-0.699566687280927,24,Negative
HCLTECH.NS,MOTHERSON.NS,0.6400215339745481,-24,Positive
HCLTECH.NS,DLF.NS,-0.3928725035814383,24,No Correlation
HCLTECH.NS,BPCL.NS,-0.5308588876440035,24,Negative
HCLTECH.NS,JSWENERGY.NS,0.6005057426096391,-24,Positive
HCLTECH.NS,BAJAJ-AUTO.NS,0.5710867794846762,-24,Positive
HCLTECH.NS,M&M.NS,0.6856531495935756,-19,Positive
HCLTECH.NS,TRENT.NS,0.834982617026822,-21,Positive
HCLTECH.NS,TATAPOWER.NS,-0.5678375190792446,24,Negative
HCLTECH.NS,ABB.NS,-0.6784095533208414,24,Negative
HCLTECH.NS,SIEMENS.NS,0.48448573890059804,-24,No Correlation
HCLTECH.NS,BHEL.NS,-0.8924093773952392,24,Negative
HCLTECH.NS,ULTRACEMCO.NS,0.6368327536391322,-19,Positive
HCLTECH.NS,HAVELLS.NS,-0.5666089425425054,24,Negative
HCLTECH.NS,VBL.NS,-0.3847976236758046,24,No Correlation
MARUTI.NS,AMBUJACEM.NS,0.5337669161947048,18,Positive
MARUTI.NS,NTPC.NS,0.5571214726918583,20,Positive
MARUTI.NS,LT.NS,-0.3770700780700011,9,No Correlation
MARUTI.NS,ASIANPAINT.NS,0.6044255166697482,18,Positive
MARUTI.NS,RECLTD.NS,0.45998994942076676,24,No Correlation
MARUTI.NS,APOLLOHOSP.NS,-0.5149047073314352,7,Negative
MARUTI.NS,PIDILITIND.NS,-0.4331092760557158,-24,No Correlation
MARUTI.NS,ICICIPRULI.NS,-0.4804153188195824,-24,No Correlation
MARUTI.NS,TORNTPHARM.NS,-0.4108642860289295,-21,No Correlation
MARUTI.NS,PNB.NS,0.47583753533236917,-22,No Correlation
MARUTI.NS,BEL.NS,-0.28677099632704345,-18,No Correlation
MARUTI.NS,TECHM.NS,-0.540196023906952,-6,Negative
MARUTI.NS,LICI.NS,0.5088461916858309,19,Positive
MARUTI.NS,CIPLA.NS,0.3622515106834472,24,No Correlation
MARUTI.NS,NHPC.NS,0.5795374360565604,23,Positive
MARUTI.NS,JIOFIN.NS,0.4115932423056713,-13,No Correlation
MARUTI.NS,TATAMOTORS.NS,0.5012036225594046,20,Positive
MARUTI.NS,DABUR.NS,0.585246993033602,19,Positive
MARUTI.NS,ONGC.NS,0.5027216849128576,19,Positive
MARUTI.NS,IRFC.NS,0.5389385129688832,21,Positive
MARUTI.NS,DIVISLAB.NS,-0.5643113009946837,-18,Negative
MARUTI.NS,GAIL.NS,0.5391400060766538,20,Positive
MARUTI.NS,LTIM.NS,-0.5263528567090513,-24,Negative
MARUTI.NS,IRCTC.NS,0.5432761348309914,19,Positive
MARUTI.NS,ADANIGREEN.NS,0.4874250585429186,24,No Correlation
MARUTI.NS,VEDL.NS,-0.543262741229143,-24,Negative
MARUTI.NS,EICHERMOT.NS,-0.2896108913334828,10,No Correlation
MARUTI.NS,CANBK.NS,0.42743863013229305,22,No Correlation
MARUTI.NS,IOC.NS,0.4534839102296692,20,No Correlation
MARUTI.NS,GRASIM.NS,-0.451219040038743,-24,No Correlation
MARUTI.NS,TVSMOTOR.NS,-0.44363791709807615,-24,No Correlation
MARUTI.NS,HEROMOTOCO.NS,0.6422840286557101,24,Positive
MARUTI.NS,MOTHERSON.NS,-0.4321451203310078,-24,No Correlation
MARUTI.NS,DLF.NS,0.199194019006893,1,No Correlation
MARUTI.NS,BPCL.NS,0.5782355542413086,21,Positive
MARUTI.NS,JSWENERGY.NS,0.4492925087365629,24,No Correlation
MARUTI.NS,BAJAJ-AUTO.NS,0.5698748201760097,22,Positive
MARUTI.NS,M&M.NS,-0.4898888218228549,-18,No Correlation
MARUTI.NS,TRENT.NS,-0.5227334046146314,-20,Negative
MARUTI.NS,TATAPOWER.NS,0.5493475472951648,17,Positive
MARUTI.NS,ABB.NS,0.6123390066638903,21,Positive
MARUTI.NS,SIEMENS.NS,-0.5051527602191319,-24,Negative
MARUTI.NS,BHEL.NS,0.6000853378320641,20,Positive
MARUTI.NS,ULTRACEMCO.NS,-0.356289074033165,-24,No Correlation
MARUTI.NS,HAVELLS.NS,0.5443877330518225,20,Positive
MARUTI.NS,VBL.NS,-0.2323454438849549,-19,No Correlation
AMBUJACEM.NS,NTPC.NS,0.7485723421280871,24,Positive
AMBUJACEM.NS,LT.NS,0.33285827015152225,1,No Correlation
AMBUJACEM.NS,ASIANPAINT.NS,0.8332830468370003,21,Positive
AMBUJACEM.NS,RECLTD.NS,0.7342428225902137,20,Positive
AMBUJACEM.NS,APOLLOHOSP.NS,-0.818092029369003,-24,Negative
AMBUJACEM.NS,PIDILITIND.NS,0.5850311281895194,23,Positive
AMBUJACEM.NS,ICICIPRULI.NS,-0.521946067528348,-24,Negative
AMBUJACEM.NS,TORNTPHARM.NS,-0.6174053917676183,-24,Negative
AMBUJACEM.NS,PNB.NS,0.7989811047477892,-19,Positive
AMBUJACEM.NS,BEL.NS,0.3499754633204293,1,No Correlation
AMBUJACEM.NS,TECHM.NS,-0.7807723842449602,-24,Negative
AMBUJACEM.NS,LICI.NS,0.8583385422470796,1,Positive
AMBUJACEM.NS,CIPLA.NS,0.5275352301214496,18,Positive
AMBUJACEM.NS,NHPC.NS,0.9069156615320951,1,Positive
AMBUJACEM.NS,JIOFIN.NS,0.6939131224251821,-2,Positive
AMBUJACEM.NS,TATAMOTORS.NS,0.8443106478595759,19,Positive
AMBUJACEM.NS,DABUR.NS,0.7844474925711497,22,Positive
AMBUJACEM.NS,ONGC.NS,0.8813549182569043,17,Positive
AMBUJACEM.NS,IRFC.NS,0.7877497553709164,1,Positive
AMBUJACEM.NS,DIVISLAB.NS,-0.7659862057135498,-24,Negative
AMBUJACEM.NS,GAIL.NS,0.8115205220968029,17,Positive
AMBUJACEM.NS,LTIM.NS,-0.7377763847898404,-24,Negative
AMBUJACEM.NS,IRCTC.NS,0.8445772821889382,-1,Positive
AMBUJACEM.NS,ADANIGREEN.NS,0.7081908993063265,24,Positive
AMBUJACEM.NS,VEDL.NS,-0.3243838199738123,-24,No Correlation
AMBUJACEM.NS,EICHERMOT.NS,-0.3886161641691822,-19,No Correlation
AMBUJACEM.NS,CANBK.NS,0.8120411410241422,-18,Positive
AMBUJACEM.NS,IOC.NS,0.8201972647598992,1,Positive
AMBUJACEM.NS,GRASIM.NS,0.47018479320225964,20,No Correlation
AMBUJACEM.NS,TVSMOTOR.NS,-0.3542940220562597,-24,No Correlation
AMBUJACEM.NS,HEROMOTOCO.NS,0.7467781815477706,15,Positive
AMBUJACEM.NS,MOTHERSON.NS,0.5834807167227882,24,Positive
AMBUJACEM.NS,DLF.NS,0.48345757045956184,1,No Correlation
AMBUJACEM.NS,BPCL.NS,0.8130729449937774,20,Positive
AMBUJACEM.NS,JSWENERGY.NS,0.6032741903290995,24,Positive
AMBUJACEM.NS,BAJAJ-AUTO.NS,0.6704096540542946,24,Positive
AMBUJACEM.NS,M&M.NS,-0.5771979548008194,-24,Negative
AMBUJACEM.NS,TRENT.NS,-0.620708909183208,-24,Negative
AMBUJACEM.NS,TATAPOWER.NS,0.6101649810597969,1,Positive
AMBUJACEM.NS,ABB.NS,0.634122808515331,17,Positive
AMBUJACEM.NS,SIEMENS.NS,0.3820952860021774,19,No Correlation
AMBUJACEM.NS,BHEL.NS,0.8866780220407708,1,Positive
AMBUJACEM.NS,ULTRACEMCO.NS,-0.3604692384891022,-24,No Correlation
AMBUJACEM.NS,HAVELLS.NS,0.6734647076216942,21,Positive
AMBUJACEM.NS,VBL.NS,0.42083875041061586,1,No Correlation
NTPC.NS,LT.NS,0.30701995000727844,20,No Correlation
NTPC.NS,ASIANPAINT.NS,0.9135243471556677,-14,Positive
NTPC.NS,RECLTD.NS,0.7418962671057971,1,Positive
NTPC.NS,APOLLOHOSP.NS,0.609884942129706,24,Positive
NTPC.NS,PIDILITIND.NS,0.8078878367703516,-1,Positive
NTPC.NS,ICICIPRULI.NS,0.8237820855510908,21,Positive
NTPC.NS,TORNTPHARM.NS,0.5945384874122098,24,Positive
NTPC.NS,PNB.NS,0.27623251937960003,-24,No Correlation
NTPC.NS,BEL.NS,0.4590931593677234,1,No Correlation
NTPC.NS,TECHM.NS,0.45085278684445795,24,No Correlation
NTPC.NS,LICI.NS,0.7520685927896711,-24,Positive
NTPC.NS,CIPLA.NS,0.7429016771298826,15,Positive
NTPC.NS,NHPC.NS,0.7203749390601806,-24,Positive
NTPC.NS,JIOFIN.NS,0.37822405124825625,-17,No Correlation
NTPC.NS,TATAMOTORS.NS,0.7243477637932801,-24,Positive
NTPC.NS,DABUR.NS,0.8561298326091071,-21,Positive
NTPC.NS,ONGC.NS,0.8103768433075608,-17,Positive
NTPC.NS,IRFC.NS,0.6796871028702226,-24,Positive
NTPC.NS,DIVISLAB.NS,0.4044935889225059,24,No Correlation
NTPC.NS,GAIL.NS,0.8616076740870858,-1,Positive
NTPC.NS,LTIM.NS,0.6587661310677252,24,Positive
NTPC.NS,IRCTC.NS,0.5022681055350976,-24,Positive
NTPC.NS,ADANIGREEN.NS,0.5655972092193877,-24,Positive
NTPC.NS,VEDL.NS,0.5895846288418984,24,Positive
NTPC.NS,EICHERMOT.NS,0.0,0,No Correlation
NTPC.NS,CANBK.NS,0.3552525498614078,-24,No Correlation
NTPC.NS,IOC.NS,0.7131132080903196,-20,Positive
NTPC.NS,GRASIM.NS,0.7210542868522634,-1,Positive
NTPC.NS,TVSMOTOR.NS,0.6562012315874668,16,Positive
NTPC.NS,HEROMOTOCO.NS,0.8711286063462094,-15,Positive
NTPC.NS,MOTHERSON.NS,0.8040840009210533,-1,Positive
NTPC.NS,DLF.NS,0.3066206524610862,-1,No Correlation
NTPC.NS,BPCL.NS,0.844845528820676,1,Positive
NTPC.NS,JSWENERGY.NS,0.8128789166200746,1,Positive
NTPC.NS,BAJAJ-AUTO.NS,0.8705179835334832,1,Positive
NTPC.NS,M&M.NS,0.3026879562419566,24,No Correlation
NTPC.NS,TRENT.NS,0.7637327225748309,24,Positive
NTPC.NS,TATAPOWER.NS,0.7686035492582578,-1,Positive
NTPC.NS,ABB.NS,0.7075784262545731,-1,Positive
NTPC.NS,SIEMENS.NS,0.6281891713934789,1,Positive
NTPC.NS,BHEL.NS,0.7329223710622013,-24,Positive
NTPC.NS,ULTRACEMCO.NS,0.35484873434296876,-1,No Correlation
NTPC.NS,HAVELLS.NS,0.7697397936974115,-1,Positive
NTPC.NS,VBL.NS,0.48015852804198333,17,No Correlation
LT.NS,ASIANPAINT.NS,0.23911111058022322,2,No Correlation
LT.NS,RECLTD.NS,0.41196316224985485,1,No Correlation
LT.NS,APOLLOHOSP.NS,0.3023896187475181,1,No Correlation
LT.NS,PIDILITIND.NS,0.4209767314426241,1,No Correlation
LT.NS,ICICIPRULI.NS,0.31099691064785107,1,No Correlation
LT.NS,TORNTPHARM.NS,0.3178820507032967,15,No Correlation
LT.NS,PNB.NS,0.3315942319744546,1,No Correlation
LT.NS,BEL.NS,0.4003412904851056,-1,No Correlation
LT.NS,TECHM.NS,0.0,0,No Correlation
LT.NS,LICI.NS,0.4270642506788952,-1,No Correlation
LT.NS,CIPLA.NS,0.3047073177023212,-1,No Correlation
LT.NS,NHPC.NS,0.2950237351346564,-1,No Correlation
LT.NS,JIOFIN.NS,0.3372035458014823,1,No Correlation
LT.NS,TATAMOTORS.NS,0.3327784815865917,1,No Correlation
LT.NS,DABUR.NS,0.22754136321982144,-24,No Correlation
LT.NS,ONGC.NS,0.24435794640725053,15,No Correlation
LT.NS,IRFC.NS,0.39489299566024977,-1,No Correlation
LT.NS,DIVISLAB.NS,-0.13890310594896088,-8,No Correlation
LT.NS,GAIL.NS,0.35866384670929546,1,No Correlation
LT.NS,LTIM.NS,0.18488605486163984,1,No Correlation
LT.NS,IRCTC.NS,0.24680763433831626,-1,No Correlation
LT.NS,ADANIGREEN.NS,0.3406945734104435,-1,No Correlation
LT.NS,VEDL.NS,0.21397773114200663,1,No Correlation
LT.NS,EICHERMOT.NS,-0.2548772632811656,-9,No Correlation
LT.NS,CANBK.NS,0.3535407117545003,-1,No Correlation
LT.NS,IOC.NS,0.4230755387088012,1,No Correlation
LT.NS,GRASIM.NS,0.2372856686826384,-1,No Correlation
LT.NS,TVSMOTOR.NS,0.17809802635396552,1,No Correlation
LT.NS,HEROMOTOCO.NS,0.2922952265483539,-2,No Correlation
LT.NS,MOTHERSON.NS,0.22714742026347254,1,No Correlation
LT.NS,DLF.NS,0.5191406301481425,1,Positive
LT.NS,BPCL.NS,0.32859435892881195,-17,No Correlation
LT.NS,JSWENERGY.NS,0.4003619418588173,1,No Correlation
LT.NS,BAJAJ-AUTO.NS,0.2592738941573479,1,No Correlation
LT.NS,M&M.NS,-0.24773574529757414,-9,No Correlation
LT.NS,TRENT.NS,0.24277386810427107,15,No Correlation
LT.NS,TATAPOWER.NS,0.3157922894110866,1,No Correlation
LT.NS,ABB.NS,0.24612857956294867,-1,No Correlation
LT.NS,SIEMENS.NS,0.3282476890378886,-1,No Correlation
LT.NS,BHEL.NS,0.3248526131155052,-1,No Correlation
LT.NS,ULTRACEMCO.NS,0.2931932456428133,1,No Correlation
LT.NS,HAVELLS.NS,0.2582597809507656,-1,No Correlation
LT.NS,VBL.NS,0.49710868961938975,-2,No Correlation
ASIANPAINT.NS,RECLTD.NS,0.6650808891848918,-2,Positive
ASIANPAINT.NS,APOLLOHOSP.NS,-0.4251833454268813,-24,No Correlation
ASIANPAINT.NS,PIDILITIND.NS,0.7462244481926339,24,Positive
ASIANPAINT.NS,ICICIPRULI.NS,0.7361948457228944,23,Positive
